reflection,roughness,type
10.915402117702074,10.328751109659684,0
15.759686956379962,14.554463288297141,1
14.401088471107855,14.48254670929402,1
11.886185901210531,10.174577812831838,0
12.143944089325325,10.633919022318011,0
10.296120277064576,10.26105527217989,0
11.474842711668575,12.791194900255718,1
16.21481052458884,16.07013703122118,1
17.093787378864718,12.398700628618592,1
14.880040702212913,13.287644515066212,1
8.601432426180859,10.56296923669057,0
15.260930039756829,14.820100352302068,1
10.211017467202618,9.903286888129609,0
10.099651365087642,9.4965243458838,0
9.966873027126203,11.794557863517788,0
9.55381656678522,8.11045926905447,0
14.291576452366005,13.470250560783969,1
10.899599875433251,10.30729952087661,0
11.848956094945345,11.126565029547757,0
11.03099952249595,10.931280119116199,0
9.765846625276664,9.76586304305082,0
10.57707212718054,9.796954613957007,0
9.236740843457483,8.19511789933548,0
14.239784587996102,12.458487288611064,1
14.848264468447315,11.358855861266274,1
13.106508058934761,16.061657139756228,1
17.092255364954596,15.812549345889714,1
9.528961694381676,10.232049937357637,0
13.431308388518769,13.694629459846457,1
16.80994666432632,15.620072098571972,1
10.60789650971654,10.186609123156359,0
9.987753227153085,9.10274562851417,0
10.013929291912946,9.975874912889998,0
15.378614724481654,13.564588183717023,1
14.833406699005174,14.134371021882874,1
13.537948573721389,15.16949079840401,1
10.058208718446,8.857029702169378,0
10.271578837195374,8.72325142417969,0
15.083572036741657,13.440750271862349,1
11.179297184063827,10.06751848141011,0
14.424931807319213,13.611642539443885,1
10.645484181141075,12.16325472330546,0
9.724948302848356,7.698078835264415,0
9.014273953664457,10.504046515517844,0
13.300945247197637,11.607945399099806,1
14.015528929765072,12.03224565147476,1
10.208382807947553,7.958265131575709,0
10.4134349032237,11.876795812558067,0
15.200614287841523,15.131436994720362,1
15.662274225106275,12.440141109311703,1
16.251139685951465,15.275332613170239,1
9.226210800896427,8.755345296688583,0
14.08944555488026,13.029594833441639,1
13.30307405405241,14.301739483809259,1
13.360463605691685,15.722668563795132,1
10.181866255058495,10.248220586300336,0
13.737560364956888,12.866382260760734,1
14.599531927628963,13.022964659312256,1
12.78559472011753,14.636091566696134,1
12.43278620896845,11.050465115935998,1
12.134205146913072,12.96064220330614,1
14.64322475049586,15.039658410894717,1
10.2029230208513,8.484255885002767,0
15.199912852913075,11.575534087345119,1
11.656181214670186,13.206420983980557,1
13.741059050088769,15.325489906230008,1
13.929619131681225,14.715561240834681,1
10.357787360348283,10.560784526368234,0
14.38060949224186,14.701539757648149,1
9.469498852389473,9.42418175935532,0
15.857424607150453,14.031907365104093,1
15.548819306512486,15.690057705241376,1
9.281555778747563,9.786552848288153,0
12.818324372137642,13.068728602623326,1
15.130012431656798,14.571737577324168,1
14.507725765192536,13.556897884791455,1
11.502357052096029,10.074094780419776,0
10.772276898006043,12.921270021136369,1
13.452017673031836,14.277020458797363,1
10.938283805975997,9.483955271782627,0
9.950536290347568,10.674819492166604,0
15.016888807008904,13.268132887781446,1
13.633765047064028,15.446130752432536,1
14.051125202388839,12.845040153412038,1
11.179440120721287,9.530824347895296,0
10.85765962320202,9.840061470036574,0
14.890335083421293,9.58941704800358,1
10.113517345251248,10.662130674521046,0
12.567316130975971,14.635398598390191,1
11.295290485616082,11.623796085491765,1
14.950665321398148,14.620698646177248,1
10.028744822934817,11.278451862607298,0
11.420504247989856,9.429253706250524,0
10.169118297647067,15.40147986685891,1
11.16316375215496,10.010233061019587,0
12.402329505386941,13.542162943467998,1
16.51655122111466,13.169617637438009,1
13.041557378465747,12.015365309888752,1
14.254041236054118,11.87942825464253,1
12.997864319535427,15.488063524304785,1
14.223001185803168,13.494371043322941,1
10.82541634898803,10.813509636000639,0
10.817217651487109,13.088267019358351,1
9.769065469791322,10.696206364813419,0
9.925566570899953,10.620672097550678,0
13.597204028141253,12.66321166187707,1
13.497837001840189,13.394527305137006,1
10.27669079933002,10.827183249036024,0
8.777872191108054,10.712998430172387,0
11.551151975522522,10.115674634292859,0
9.540639100459757,9.150155630535208,0
15.965463119179413,16.093525716184935,1
9.553485047932979,10.856398794323471,0
15.19139701943274,12.118565865246126,1
11.277664895788424,9.40842861116417,0
14.769658697264124,13.610679983624124,1
9.872082408519233,9.044459559399574,0
12.526932425873621,9.469131227079679,0
14.269841226730218,16.0880034295169,1
15.658288899436975,15.780545458340569,1
14.461110046713651,15.223605818808945,1
12.608970298714139,14.357553474102177,1
15.783370057211965,15.062455770801595,1
17.478994309972542,14.589976759091558,1
8.719570647503717,11.754794181984366,0
12.463719763506193,16.781138849501282,1
14.770861774488372,14.269372672909398,1
10.204568715880505,13.570993667179835,1
14.837490368782584,14.114008087118616,1
10.067528204687925,8.575251813786544,0
9.444800473306803,11.88115706944059,0
13.84976888528007,13.694489374734552,1
8.719695601329105,10.872457328280145,0
9.965288230294757,8.831321962380468,0
10.1202956317119,10.51443883405875,0
10.099332305429225,10.751387123371789,0
15.494071528708725,12.864807367145808,1
10.331263431403563,10.97554512712236,0
9.884351717611759,9.698896304410711,0
15.306945946185866,11.981030479629876,1
11.031844539468635,8.514439626963028,0
12.148476692180116,13.111303611270658,1
14.76680389928747,16.060487817744438,1
12.29889812361925,9.63716143956034,0
9.98098379209731,8.997470635362191,0
8.849006422577697,10.375698018345672,0
14.11315045835239,11.597051282154247,1
10.324166352488442,9.869856945632316,0
13.085731696761076,13.719543045521831,1
14.45395319785855,12.868586224970963,1
14.482035823175408,14.632881131352928,1
9.692221765047,10.21915032766394,0
9.32360769794073,11.800940432910815,0
9.091975924478788,8.587696298664708,0
8.763049289121918,8.679543386915723,0
10.820482181197365,10.507274031107297,0
15.545425181047763,14.35818373853977,1
8.521478009632572,9.280155791605292,0
10.690143991711112,9.598779528114164,0
9.657312405919651,9.628559134004208,0
9.52082576215471,9.814341023336183,0
14.463249518898445,16.553322416952856,1
10.289774856896413,12.07540079864544,0
11.593186626639397,9.488784323568815,0
14.440336898249944,11.965127293064892,1
9.83871428833399,10.40405085681454,0
9.565503772567684,9.69082787653136,0
13.456338587895303,12.320495158060783,1
13.967949058477345,12.879182481278265,1
8.620680771985473,9.269069960058081,0
13.417734772188156,14.255624333563231,1
9.887671950309171,9.779030400466777,0
14.252982007950092,14.662910974354114,1
9.664215300709872,11.669021525289393,0
15.32466466572074,13.883244204480796,1
13.90379248011051,14.493143615455221,1
11.964725132916389,10.03526355197173,0
13.129214825292916,14.882867606630914,1
12.942482216362386,13.91634638351344,1
9.323077999694041,10.611676288840869,0
16.42056690358797,14.680301452270971,1
13.536186384425205,12.871765391614126,1
14.808133988669553,12.61898961038095,1
11.058424486849589,8.241260513576886,0
14.400689976517224,14.7630875348449,1
10.368673308872902,9.606661187672639,0
10.830335816544245,9.143916174091133,0
15.68616907997902,15.421289693184287,1
16.603945704747872,14.296866175193973,1
12.20954475236528,15.378731260415002,1
12.314658566673508,8.132734807408251,0
10.224092481810416,10.012592400781795,0
9.455617275474818,10.110922589709865,0
8.47447482907526,9.308091930118756,0
11.206508966508357,9.183064329012764,0
9.740408648636395,8.496857046881894,0
13.059924163115053,15.293590208574138,1
13.70399236953901,13.773090074519732,1
13.962459561882284,15.22664944880043,1
9.141642219818786,10.70030987940899,0
13.17221278116133,17.837298928502378,1
9.181779316766528,12.09238727568546,0
9.388482197008052,8.593338903151778,0
16.08531132352597,14.836715459527793,1
12.341442997271097,13.677618454566897,1
8.449336568933868,10.068562974806028,0
13.17454226923187,12.992564948092923,1
14.527172311312373,15.605225357474641,1
8.799703592944224,9.665498764159052,0
10.963376129244322,10.412780926936499,0
13.740392263574197,14.023368571372202,1
9.470239796232962,10.513267433113356,0
8.52141375422016,11.143754043206929,0
13.335076623212736,12.67279592895965,1
14.932357834784076,13.445584495934549,1
12.153182457511557,9.23265243711195,0
13.683304641758458,12.519230709273224,1
13.958727642424046,16.658377395004617,1
16.07640922776578,14.84586368007854,1
7.918070592116278,11.696456368290038,0
10.521941565616897,10.296984673233187,0
9.962365297575152,11.103301882016522,0
12.54251489818807,11.930572752816605,1
11.579572145730712,9.477139972846732,0
