insulation_resistance,capacitance_imbalance,cable_lot_assignment
3131.482410264037,2.494429644675566,0
4219.251073556746,2.109358454698586,0
3419.6363010843133,1.9358629950288153,0
3554.9866896574895,1.2359106750803066,1
3649.6271165131207,1.1990218027155812,1
3290.4927356409958,0.932043680196797,1
3422.1049376216124,1.1946261631940305,1
3680.5340166882725,1.6090935011766307,0
3719.899465594009,1.283108665667386,1
3678.669402723224,1.3226110264015412,0
2151.646133235603,2.8509335563688407,0
3786.919120884584,1.1269157153829672,1
4886.458936514205,3.0926951280152233,0
3713.0646226243707,1.0409092400405098,1
2794.9903869484924,1.75833225075674,0
3906.386841945566,2.5024730285244168,0
6095.961735385239,2.720440117508833,0
2160.0180353344613,1.5055482740642487,0
3597.0441577590855,1.2197891950157935,1
5703.401369955491,2.776978667552969,0
6425.506864488183,2.131683044638251,0
6189.105998895229,1.478781015991742,0
3763.142211499156,1.407679807139086,1
4041.6053937854967,1.2726074907576717,0
5819.162067561803,2.4472435780389383,0
3299.774005380871,1.075725446282963,1
3853.9735354019213,1.645321280326744,0
3949.142627644862,1.1300256931157702,1
4697.462796641525,1.1710724127462742,0
4162.79185344228,1.499416121212323,0
4669.545847371258,2.159650165638546,0
3642.8500211649953,1.0508475938087232,1
3641.007503197257,1.3116278565472552,1
6123.460991991425,0.9975582248869185,0
2395.3464665561014,1.385275018592974,0
3568.977900516352,1.2228532308050584,1
3772.552316295969,1.2709783883550088,0
3620.6453504097926,0.7057664339123402,0
3989.6355662883975,2.835960897223018,0
5056.720754490648,2.2407401893465284,0
3760.7205032875686,0.887685194521652,1
4031.8632265366255,2.1485988038718147,0
3602.5190733601385,1.2237080234880198,1
3786.890403450888,1.2130046549121594,1
3654.212382236676,1.1464990298730193,1
3170.9380204732893,1.4283021314987276,0
4455.819129055627,2.1424309911033643,0
3337.20607748711,1.1981866578230917,1
3160.246567138104,1.2405655953448225,0
3756.3269805102354,1.144570960674996,1
4006.647493635199,1.6357890066373972,0
5132.686486694418,0.8578142238272761,0
4505.152185890253,3.5450996622029534,0
3451.046151302443,1.2976704362735485,1
3786.67749440123,1.5767334827376636,1
3778.759990717593,1.4827403654709075,0
3522.605036312707,1.0112242633986999,1
5989.976082046806,2.6531332961881215,0
5297.413142817548,-0.2273787647355825,0
4007.7186282886837,1.4527521418062763,1
3802.6793764537415,2.2118220445392036,0
3910.4959238630317,1.1446189199328831,1
2401.585527211858,2.147689456265565,0
5069.308385734146,0.9454094450202846,0
3414.245171981568,1.3230237280133226,1
3765.3761123321865,4.035175297491403,0
3855.5517860108503,1.0291750323328845,1
5234.420376073721,0.7605714220850677,0
3531.072980209597,1.2051228626232036,1
2881.462625130862,1.5308111190391223,0
3383.8753982612584,0.9310340321198134,1
3781.9552932107713,1.3386405209306744,1
3607.354309399804,0.9977929332089749,1
3557.5417679403104,1.2494263103359513,1
3777.777497785799,0.9165526061855771,1
3680.118765431067,1.209727383278666,0
2565.6234119739643,0.2929765849332622,0
1910.271795070404,1.9292437009726129,0
3967.094833423504,1.2906181334382776,1
5295.146865281282,1.4543703917870814,0
3992.1078149981386,2.3869435421161493,0
3921.8759918535147,1.3141269981467216,1
4019.241346522047,1.2507035221652563,1
4530.728582428814,0.608191477033512,0
3915.409031124486,1.2208590597980127,1
3309.6266943895353,1.4255129742643498,1
3788.917237140807,1.2287366094291134,1
2926.853644169735,1.5750299108429047,0
5560.538080327753,1.340174004720023,0
3833.7043340864775,1.3843470753733593,1
3420.8467221789965,2.8173691339823907,0
3824.049796840829,1.1197024931148511,1
5252.388968017618,2.088946648855549,0
5541.415401061896,2.3032673174655467,0
3120.0013996022535,2.2281734021886077,0
3788.012946873107,1.2785681486354856,0
3960.4311660147127,1.2875316454517831,1
3475.303987919218,1.0004529561391515,1
4040.164648959663,1.003676940132133,1
7345.367744224819,1.841452903810142,0
3676.701535961389,2.9251419032139947,0
3217.1243215296854,2.1281419792525167,0
4133.734143959202,1.0714841859259812,1
3568.8343982332995,1.2740482271464726,1
3419.9615368207865,0.4773214883381285,0
3885.2060863550314,1.1230179650292622,1
3451.2128795366552,1.1727745256796498,1
3459.316858678847,1.1690083080455929,1
3547.9433731388103,1.2544673441616785,1
2914.0488307623154,3.301604389441372,0
3804.599555222171,1.4102397889419644,1
1695.057791331054,2.683345050499794,0
3251.670825890894,1.885406870251753,0
3663.565118532767,2.919053019353302,0
5021.540206246082,2.0978202932494754,0
3737.340870567797,1.254621044408199,1
2248.7358236113946,1.119870173042544,0
3791.9049600524277,1.2222134129697413,1
4438.8834606977625,1.511686123714273,0
3833.339811176362,1.3259202756777606,1
4195.54457668665,2.055472701726358,0
3998.6907154692344,1.3341970781360808,1
3746.6192355415146,2.5936390678069454,0
3218.2220628634223,2.023847353899776,0
3743.460053600476,1.6941087014425418,0
2335.4418417548322,3.0283559273890552,0
3876.1266349561806,1.3183585031063279,1
3928.8475688900403,1.1175689588106696,1
3120.6900073229494,3.060658303037571,0
4399.628707151831,2.371016048777508,0
3798.449324554063,0.9108491130981584,1
3686.523787748565,1.0526544629434027,1
3950.4562134204843,1.1253643742422188,1
6799.137194765023,1.2628567059783653,0
4147.251533699094,0.7932054151778434,0
5533.272156937674,1.4715770435267066,0
3587.4967855010464,1.3885723825293859,1
5341.397901309225,0.7601077388741198,0
3834.40747573747,1.2642279371715863,1
710.6262204297714,1.5997970446839225,0
3701.7946167269856,0.8870283512443373,1
1202.6399782719036,1.296592676530306,0
3779.0895803840363,1.0672126970813667,1
3406.101348593787,1.0657395236585092,1
6097.824649776241,2.117474011059786,0
2232.187016726105,2.3223774962190546,0
4420.118028440216,1.696678189590932,0
4044.1241125048846,1.2469698210019733,1
4023.9438929464172,2.973506118592698,0
3862.880497834876,1.0293471494362776,1
5494.055324171379,1.3077765024118788,0
5555.542952163839,1.689029298881121,0
3756.7124554940865,2.4900109969759043,0
4223.96087545229,1.4391663587623795,1
4257.510188998212,1.6989477116532403,0
2581.743640720242,1.5124299984317906,0
5040.532382795987,2.328003930869502,0
3749.9307457845407,2.011083139633529,0
4375.301718063814,1.9822252871398545,0
3316.8248600275174,1.1705579022918093,1
3946.8336291472756,1.1886073464536215,1
3517.092065272868,1.4835661027733673,1
4576.965256590097,2.342243837400536,0
3823.0047119982,1.1210947735998629,1
3721.329535641256,1.078760141753861,1
3325.2460098854,1.1862232853497567,1
3447.3504450177716,1.1227172409287636,1
3382.667375863325,1.4553771987194408,1
3378.2091078539374,0.9904322722330513,1
4767.851279900002,2.5760925064080356,0
3709.5594987400073,0.9827112878049683,1
3892.0518041579344,1.2323094758184432,1
3630.259267417048,1.1580359747256248,1
2972.3832079210943,2.130027849995197,0
2223.0576920599524,1.6426642186751215,0
3505.03676344459,1.3622977213874914,1
3721.4732515733326,0.8671049440878698,1
4147.572548826623,2.263491472164733,0
3883.905499311437,1.4672698363156589,1
3548.8138338654467,0.8691650914351396,1
3810.3267879248115,1.0900265704335004,1
3282.1100424347374,2.2430522724288577,0
3820.5166818338466,1.255309972097628,1
6252.2694993306195,3.3619101023348428,0
4920.0775160921185,1.4062732568740128,0
1944.4520873582264,2.426526819853281,0
3458.823643562321,1.4442702832158483,1
3154.164660141625,1.4590122313647127,0
3928.637799198828,1.9998878524003598,0
3770.2523125704515,0.8801106560767745,1
2978.213701339666,0.8681369325095555,0
3820.562238170164,1.0143506366509052,1
3570.892589028107,1.1705300124857854,1
3644.1994363412987,1.4234795157903122,1
3581.8744334174025,3.253723588492589,0
3105.404551268959,3.3767050637410163,0
5577.027009972939,1.8992018395479333,0
3846.476050291162,1.0894844796078567,1
3166.073926210162,2.1023457812717585,0
4798.416710056453,2.3302553970331137,0
3574.256307362164,1.2395230822996588,1
5131.08804989538,2.1469773215808234,0
3630.0474144057484,1.0553193307634712,1
3751.816832349736,1.2104016505554376,1
4242.796793820202,1.2712319473526743,0
6471.547891478909,1.7575374303297655,0
3607.680715188449,1.2215082701013376,1
4225.135203606536,2.0697221658101856,0
5194.997614947764,1.3322991401227042,0
4291.787364127964,2.5329688118285083,0
3966.2929914285965,1.4178925118229269,1
3554.4711285152,1.238405911544867,0
3808.0657376585386,1.2705066281052302,1
3494.3950169044497,1.3681546000986706,1
2822.5480088785953,1.3423635629458261,0
3190.5558297452126,1.93622521866607,0
4140.297031216844,1.1999529491082337,1
3783.4649916421336,1.4147050172746776,1
6071.142614631216,1.4421490264981704,0
3701.970046173682,1.1511583421777245,1
3758.196685735041,1.086485403447611,1
3912.107720551321,0.8629665999023092,1
3255.94119177542,1.2612979217221005,1
4235.328026314819,0.8922176364309076,0
4188.5393584375715,1.1241379943607095,1
3839.1382811334397,0.9996777646350162,1
5407.96661612786,2.537661436424432,0
2323.05083033663,0.8934448595554688,0
3708.506852768058,1.2167058902760077,1
3757.861480631393,1.2969734306588656,1
4430.144301878794,2.3834702731262474,0
3585.2298836333966,1.2427819002375577,0
3226.596333261554,1.2319940561059408,1
4678.524035301967,2.00788927126323,0
4638.267437129727,2.3144144502348722,0
3894.837250976333,1.1941470720933682,1
4318.4565424413395,1.4451397772402093,0
3384.008848807809,1.7898834103852046,0
3689.2941546721063,1.2087034102212593,1
3749.032864755977,1.0643897565395999,1
3735.245674903015,1.4382940392065393,1
4129.131997057993,2.3259709863602525,0
4667.037537628908,1.618317325691258,0
553.7392490890843,2.564054796345723,0
5073.041253684439,2.369456745200447,0
3838.2872890948024,1.117769955274984,1
3579.1096290383657,1.108174962426777,1
3903.2365421699396,2.234470468285475,0
6772.943387053147,0.4335385403342489,0
3832.90123512939,0.48270566815165283,0
4172.860576390939,1.3099154295425788,0
4083.5640248241016,1.0455786554494857,0
3754.193890940657,1.0354046208550733,1
3824.9212775757333,1.2708003406378912,1
3923.2384675271924,1.474443030257413,1
3747.6059724812644,1.2673828081927552,1
2683.3195435652488,2.0199731328166917,0
3842.0258012821614,1.0425516751635089,1
4075.6713339798,0.999920791518564,0
3807.3352057004336,1.2569459472578948,1
3242.0794381984933,1.0423035132540983,1
5194.799427884099,1.5968078190679442,0
2247.358951262573,2.3202848658159008,0
6435.287109082809,2.556033646000254,0
4270.412959134711,1.1073537484599454,1
3656.799565650884,1.3157880232255013,1
4231.192850754241,1.3997008592982605,1
3417.346166265618,1.2934066835850402,1
2561.764533792163,0.9626553631435305,0
4742.157663901117,2.5948959481264193,0
3814.542028697175,1.0530418162924788,1
3554.5061276955466,1.539991393802946,0
3975.2053496056515,1.35920564473097,1
3974.7545123459477,1.5877741520160074,0
4087.786666094301,0.8026762696505804,0
5967.48466621477,2.241568179188344,0
5308.180651978772,1.396175691333796,0
4231.01130121323,0.8652589489029292,0
3546.752225269783,1.5555196069771,0
4011.7229288836797,1.190699398595095,1
4808.352950882356,0.7008426960766807,0
3400.075617908673,0.8525784205546685,1
3773.0481820815935,1.1719006472390439,1
4048.3636318811077,1.3065823653446678,1
3964.9840960116553,1.2925508924365046,1
3627.862826031074,1.0824369718313358,1
3743.335416092602,1.236592979686275,1
4114.928952179402,2.8342710567386833,0
3067.6099805764243,1.1555088811395302,1
5372.873851785867,1.9562672398904117,0
3432.6983423154606,1.7232731372519186,0
3652.4902412496263,1.146383186578436,1
3683.980558962821,1.2804436364275784,1
3864.216015901287,1.6818247937669926,0
3600.025234467216,1.2403942128871102,1
3937.5039571674115,1.23645070830816,1
4477.473507421742,3.0867285737565857,0
3822.85736318005,1.285464053579797,1
3725.5306895239974,1.1089743309941713,0
6138.458027551669,1.6256747723105351,0
4123.930719452716,1.4845933042159667,1
3805.0236226129605,1.2910275889823506,1
3485.8754406477,1.2146505565122503,1
3779.881167695739,1.4480425902738427,1
3604.295702596758,1.1814406580587746,1
3837.2209588293413,1.1617566309669454,1
1968.6903860474945,1.4296631258575938,0
4158.986753941969,2.1803086203254716,0
3818.4080192028637,1.0610428305027693,1
3826.5602473264817,1.4170958549087709,1
3954.5149623539496,3.0395604449448568,0
4137.395976051355,1.407218111803573,1
2582.4811993243,2.787652665822389,0
2967.637827499433,1.5079458036752493,1
3586.6878977442466,1.4178701301706118,1
6804.500677245154,1.3759995538976633,0
4822.61642593817,3.389485000463077,0
3825.0601173591426,1.119959954034125,1
3642.5500923562017,1.0722890348609528,1
4212.453023946481,1.2001024228436223,1
6181.011058299373,1.4124882308044038,0
4079.0985138133933,1.2903177480588726,1
4715.067728731918,1.1221588815954555,0
3849.3070545633464,1.0577477993663698,1
4469.814287160938,2.8766255965261784,0
3140.442191668757,0.88189497710474,1
1505.5974201112463,1.7814402871855481,0
3618.0263208717706,1.223278602578847,1
3580.5886043489986,1.0117296942039906,1
3726.4736132788084,1.2876619470708726,1
2697.89398713661,1.6032297949798315,0
4112.56672371477,1.6910259352255443,0
3952.3679471489922,1.0732587842109755,1
3531.2054312564046,1.1783221993926722,1
3460.890905795498,1.2708609416820567,1
4404.179835277406,2.8327493518646865,0
4126.094754490534,2.2166099178058394,0
3610.0578385527288,1.0010928470876943,1
4314.550953035844,0.4607038287395415,0
4004.4897880763897,1.1230205453229907,1
3968.244511941503,1.5545808741929041,1
3553.3671826090163,1.2336324606436189,1
3395.0964061859304,1.725836151987105,0
3962.176781604141,1.4483110669632442,1
3501.89501975001,1.153805770554144,1
4622.673773470309,2.033563473700864,0
3225.6403177434604,2.762106665219572,0
3770.9377559153754,1.0518189988648876,1
4353.052488353986,0.9062759969257835,0
3070.105177962041,2.275718424254273,0
3580.5162095052237,1.624416888481467,0
5587.343804182959,2.207468392428031,0
3707.687223649498,1.3449981934235782,0
3016.744031130406,0.8044224032816282,0
3838.878161585562,1.0621970232770859,1
5950.987727824604,2.395155219479445,0
3782.7128261538946,1.4176502157197004,1
3747.4265419025987,1.1007026733305085,1
3782.746495588089,1.902699580503326,0
3470.919770231645,1.074461894430558,1
3918.0492500182445,1.1527369903208837,1
4057.214426953392,0.9788801801936842,1
2618.8884134090563,2.099814968045354,0
4126.200814152453,2.478051493373022,0
3712.746574021437,1.8188200872961715,0
3743.821694733481,0.9994911841686104,1
6679.954649627318,2.6458563614151998,0
5595.96969021528,0.9532512869161562,0
3516.456550305376,1.212299333462034,1
3676.5909528152074,1.3988694971313285,1
3998.1837913541035,1.0113197766136668,1
3439.355576332356,1.024164936984504,1
3552.783293315326,1.0744106353425449,1
4420.003055050838,1.6233525485115987,0
3908.3515885231814,2.1405511506783412,0
3223.048110530652,1.0709422483830746,1
3906.2745661669087,1.069930467643365,1
5712.612285324623,1.9383197232846798,0
4753.523125177649,2.0280574216075165,0
3428.7123683605505,1.0761884205031567,1
3721.3023624084753,0.7513296043648915,1
3642.283406538808,1.417989099498155,1
3397.556999343799,1.4739891725008203,0
2619.005172156064,2.131514701444627,0
2427.39683430656,2.219950110997343,0
3161.664270032189,1.3645729067630543,1
2825.1875810508336,2.027051497205122,0
3803.7163750904774,1.2694932795177158,1
3048.946535843216,1.2298422220194742,1
4099.8684583783315,0.9019054430680014,0
2700.907098016616,1.4466575551402479,0
3492.3888983608585,1.2783771157898636,1
3714.7460553973992,1.2670308751204047,1
2794.4409255522537,1.9668582879143497,0
3495.3928335144997,1.4298551587017174,1
3239.9805638735616,1.1951579083425794,1
4796.606076581341,1.0626091057784408,0
4312.979133335139,3.621178179926276,0
5297.804167592349,1.4978657810973661,0
3385.873276430186,1.3219807780121966,1
2461.7639335344925,0.3725374755679298,0
3692.1402074063058,1.0727357048713777,1
3827.0671599186476,1.788935655965449,1
4206.077405821713,0.9955238993110784,1
3595.658296598729,1.155736512864314,1
3507.500983450636,1.0055825003625158,1
3417.449068831519,1.561751501336763,1
4886.538862683453,1.5828132703845808,0
3745.2656856927706,1.3954917055974094,1
6011.756761729081,3.057114371166865,0
6988.567560705025,1.5460130076922387,0
4056.9549135728425,1.697098598860058,0
3995.1602281130363,1.1059029831073046,1
3583.548607720459,1.1773743432649957,1
3517.599382548148,1.2542125975909655,1
4102.225747410917,0.4012595208275247,0
4056.68318028419,2.986535728301527,0
3784.6382190714785,1.0593111635195402,1
3933.2820180852673,1.166591894883509,1
2176.6131466603983,3.0247037202308578,0
3377.073490801123,1.670038716335328,0
3597.5783518426256,1.3068483239370243,1
1884.1948307518887,1.8336594626629674,0
3321.382422704808,1.2482389817008857,1
5980.061300450554,2.177237030579261,0
4532.7642540070665,1.6311196417670204,0
3780.743625904417,1.1908494042216924,1
1606.8634992688612,0.9042961232850091,0
3851.098201171597,2.6664714183814233,0
3528.826776175928,1.0162310737616993,0
3734.971808209782,1.3494177322366694,1
3866.1756863332776,1.1170618743949046,1
6174.344102889014,2.0933133065562317,0
3869.7997005760612,1.6574283748761238,0
3599.888294561099,1.9534052293647572,0
3951.074886847697,2.572311317411565,0
3910.1836205323875,1.231170376102997,1
4711.22659552105,1.6584651432962743,0
3956.934935264064,3.0561905044624513,0
5169.4798380632255,2.0151096646136266,0
3266.4781217453947,1.929185912237926,0
4432.008215573469,1.2760594244104126,0
3034.7882385925373,0.8759842421455061,0
3546.4192139759266,1.0935316511649698,1
3711.305677249996,1.2076796852821627,1
3087.330977959442,1.5706364973815623,0
3885.128153033064,1.5409922790825106,0
4050.8424925312975,1.304685490880854,1
3967.4649536313127,2.372436409440201,0
3841.1514814734,1.0470503491961827,1
3933.0478910650963,1.164516706917158,1
3311.560308495984,1.3226834487037542,1
3642.432793702863,0.1886551846850908,0
3205.4436876562972,1.2070402353090555,1
3864.811417108101,1.3406355206439837,1
5953.064167724837,1.8518663462938427,0
3298.1100339077566,1.0855912832150678,1
3519.5656116656864,1.2265231308209097,1
4822.130060772177,2.480788114738711,0
3522.7447605923776,1.492988870628985,1
3784.036240756557,1.1658785610069888,1
6099.988396310275,1.5743756715520623,0
3181.102997730367,1.187089546081366,1
3746.2938842074786,1.2638167296276257,1
4077.5194808962265,1.3471442556060984,0
2478.8530661228324,0.5386136936939863,0
3781.0142570553903,1.0278462915276498,1
3975.969335829064,1.2712751619743072,1
2819.5687018224257,0.811387409065296,0
4174.441754186494,1.057816092409652,1
3280.255903048663,0.9614854751878061,0
3077.9181616467527,1.1012627381499227,1
2858.6226372164706,1.221183752172098,0
750.772570664355,3.4036598008135193,0
3970.441681918207,1.003167120985289,1
3846.541450098196,1.1381379272675278,1
2742.9310139320232,1.7666020507006142,0
2360.850859364441,2.4425033629383432,0
3995.4727732399906,1.2721362139123342,1
3800.120346626582,1.2196597779323772,1
3989.7685162389744,1.1495617891978391,1
3500.0148733245164,0.9137996794315038,1
3868.215308991705,1.2887721200612066,1
4376.707313965337,3.252780559051807,0
2973.2529451695896,1.1437766915067291,1
3756.0849141945205,1.335602633214197,1
3873.2139389544527,1.3101956318188994,1
2456.1220552616332,2.0168744971589194,0
4000.0197391067154,1.1262146328740692,1
2439.614670827491,1.5658491349113361,0
2170.2347968668323,1.2555283186863875,0
3573.955042248082,1.187771599034753,1
3972.7154176509243,1.1305590731962112,1
4063.5180914234156,1.8284141838427177,0
3447.861328980948,0.9056061462491132,1
3390.2232310865247,0.979871210137134,1
3668.1127199056164,1.426673239537102,1
2445.3520193542604,2.1112218677540984,0
4960.006553994033,1.9199577968329793,0
5239.062558988913,2.1591597940681053,0
3683.2054274876614,1.0926360016333871,1
4278.321867369265,0.9279828549016085,0
3187.7358489956177,1.8182637351475837,0
2909.01721981057,1.5835513369041498,0
2712.302777330105,1.4035915892780597,0
3463.5634848258046,1.2912369287527452,1
3535.4708777311857,1.1544410956835003,1
3598.0281998351775,1.273490516086592,0
3739.173432061631,1.3535295966278016,1
3705.6164732030115,1.2820678672762815,1
3975.932923209893,1.5979389527559031,0
3965.05247687472,1.6139490058366617,1
2579.9934059256475,1.5785140852136388,0
3808.692516139223,1.2713146023789934,1
4423.9729289147535,0.924220496530288,0
3874.707105050634,1.2631459416584083,1
3320.4600733252487,2.5343064580858226,0
3680.6391348185016,1.0207059354601133,1
5660.9643645249525,1.3859000278149192,0
4476.577719925903,1.1420841495708514,0
4009.359533671035,1.1314047517369814,1
3975.6786166203333,1.52803708283778,0
2335.6042817278376,2.4107201297961014,0
3488.287258468659,1.3874428357945,1
5191.225977113226,2.0425419331285948,0
3961.829426655362,1.375438498864166,1
3916.62014942911,2.0301336872124365,0
2024.8190442597825,1.461036148993624,0
4207.8133095966205,1.0806274013518293,0
3427.591740664403,1.0822857137808444,1
3317.2231243610695,1.2771382134026752,1
3207.634137192932,1.669120087910188,0
4292.090143477451,2.4528135823111628,0
4675.150468513524,2.8729172391018043,0
3528.842543559999,1.3185938398744153,1
3980.097196075106,2.205504049720762,0
5201.235124968971,1.6705685044899077,0
4049.4045216186605,1.8840219287027828,0
2692.1774040503874,0.9500679710485875,0
3320.70657583208,1.3125868751282648,1
3914.503548825536,1.0757705590552147,1
3331.9730074622985,1.058550534677734,0
3899.7677777616645,2.038806382371651,0
5506.174252709625,1.2255223771538026,0
3612.146441071567,1.4345120038248163,1
3603.0750208978598,1.1379576501555535,1
4347.610008293474,2.0251884643372096,0
1241.588631288827,1.3745246090338974,0
3400.802838393422,1.3340546534083666,1
3756.316029311887,1.303908413267529,1
3625.080837998303,1.1924693074437382,1
5032.5440835083755,0.9219974037815255,0
3965.5223629762218,1.1826877441405976,0
3596.598616644589,1.4831531486010285,1
3826.4913883639665,1.090759169639008,1
3616.215554707137,1.2513506751734431,1
3878.178007215333,0.9175274687912124,1
4332.838654608038,2.4878836887618596,0
3763.2913095094955,1.3230516018918683,1
4920.541279695168,2.469691621756209,0
3596.633709719181,1.2390420759874328,1
3230.8618234895316,1.2929567168949203,1
5331.281283554901,2.214768864440828,0
3233.3650121598457,1.3511270534755382,1
3691.5968588240717,1.2682111368211701,1
3908.784575103759,0.6373273465388061,0
4699.7849027645225,2.5507551361168614,0
3535.5413615369657,1.3281787840599923,1
3273.401598546935,2.0640483125451645,0
3867.8827929322633,1.4292047039081748,1
7285.012153635708,1.4283918589557756,0
5493.395410483734,0.5822003548553303,0
3979.2084438824886,1.2279624254616068,1
5386.6770964659,2.618506913311971,0
3344.010711887464,1.1600021506148377,1
4205.901554807409,1.2010199766839995,1
3814.3201011538104,1.418373348322015,1
3678.1411678057048,1.2822479441331747,1
4496.516087901019,2.101029153033749,0
2936.313111796486,3.264671092979822,0
3866.5781252273027,1.2693886939280927,1
4291.320226353542,1.8088146805472565,0
4059.243391874958,1.3438797566759282,0
5582.306077073145,2.864921236345716,0
3775.5845100769343,2.4185619562406706,0
5676.678580307569,2.271226945888971,0
4518.990059386863,2.2530371577919186,0
3672.122793214264,1.0792550278721158,1
3387.6502026961803,1.9624349561503454,0
4249.663851437041,1.5836184750582492,0
4119.289009496153,0.4087017597793752,0
3404.5314686447996,1.267421086924846,1
3850.7736712372084,1.0724197081879434,1
5411.522222421151,1.868588207429627,0
3206.128057195716,1.3126649181760965,1
3686.7198367456135,1.3835353323627941,1
3995.316699182261,0.9891447175652202,0
4964.723983612099,2.009504806284544,0
3816.0924658866434,1.1174172102437268,1
5068.678207992837,3.1277550878577633,0
3764.4381350356875,1.0137359136777564,1
4558.503684872361,1.9453813810141778,0
3363.728724726311,2.5309126139483507,0
2718.556139763793,2.152832560862491,0
5092.806034455919,2.1827134977409655,0
3327.105311252977,1.956651566147229,0
3809.1846379333774,1.2606442132442546,1
2316.9140815628225,2.6125787511649636,0
3411.666899198564,0.9468983479333934,1
2931.113485763639,1.9705810480443386,0
3504.950217720634,1.399586235605856,1
1984.1375396140274,1.8479940823642191,0
3940.0761990703677,1.269372543610028,1
2479.1081135766253,-0.2105835492971544,0
1293.4917697511614,2.9875194578030264,0
4214.135891207386,1.0303667347011127,1
3440.364044789007,0.9553086276808581,1
3722.5242677907295,2.8435082957949662,0
3873.884439391444,1.3273653166114716,1
4762.701941917857,1.467567440364233,0
3418.4815356436234,2.6967114532145793,0
3612.640168195761,1.084114687686564,1
3944.6055280070086,1.2783213818900903,1
6400.628094861966,1.0509406635716934,0
4739.678002940858,2.9398776361899763,0
4020.410948750942,1.2836536591087686,1
3372.4334211633577,1.1326699742189015,0
4625.312001257727,1.956718816995392,0
4138.868924578873,1.4359529587822284,1
3802.013211709189,1.2826196358410495,1
2630.2128551097394,1.0525379548945648,0
3312.7598687366312,1.238696397183177,1
494.0473641759568,1.7619935934375315,0
4651.1923439116945,1.1157113286410143,0
2447.897491681228,1.9000601663345948,0
4971.4816866602405,2.227259185803425,0
3939.0032474570608,2.1339285790561853,0
4112.370223580981,1.3605915839968779,1
3473.8464062515586,1.3759135267901166,1
5118.615534867669,1.3918457930017432,0
3379.8861072493833,1.228421973183162,1
3703.124830476813,1.630260458350015,1
3656.036398891982,1.4492205248592027,1
4291.08837428406,2.754898300981691,0
3362.231408447995,1.0016313064884645,1
3814.4432165379712,1.4511738650021306,1
3540.673063242801,1.2687580055327226,1
3974.117308452721,1.106148406875568,1
5807.269813722507,2.1904672144463038,0
5912.521425741691,1.6534734259936938,0
3207.474045572041,1.3338896007448964,1
3957.420748719202,1.4196026602063645,0
3399.4626184809777,1.1406478932365605,1
2391.9640758584937,0.8756803708410067,0
2745.5995012458643,2.2802360219989075,0
4797.573364549542,1.0840452043611162,0
3857.382396055453,1.079352636051001,1
6403.642923428949,2.5885955206834304,0
3755.5724639502137,1.391829871997009,1
3752.1128790076496,1.952203011225806,0
3954.9096463971846,1.9639503127755646,0
3548.2837055357063,1.2686529879080328,1
2713.513733663845,1.7119491559302464,0
3470.9314748590687,1.4033164201658244,1
3882.845063143748,1.2885633091877196,1
1367.314637345111,1.9305180203385994,0
3980.4644640576175,1.548006108302589,1
3303.5041719405103,0.9180113422291432,1
4388.378780875392,1.273746264933371,0
2684.264312161782,0.6416003296939616,0
3650.4447022787203,1.0254318638808309,0
3590.8089406904455,0.9590134348891981,1
3982.453607840686,1.05960234973087,0
4656.483462674594,2.406028635919085,0
3769.339615491169,1.196658153122443,1
3491.4192386271043,1.314604467235929,1
5553.560617602296,0.7337691666513577,0
4986.607166722794,1.996833996778563,0
5568.461656460864,1.228145030308935,0
3944.45388742155,0.8841529587239513,1
3650.910157722418,1.1761654422092989,0
3251.5268755330276,0.9966828745331566,1
3437.4648150994635,1.3136242724006228,1
3445.735124932794,2.6039119964377284,0
3975.2789297265044,1.098229444753534,0
3671.6614031888917,0.9265517726246054,0
3757.2686720514257,1.3611477019073341,1
3863.7438960554223,1.3216197968387564,1
3796.58082945289,1.1693293168520817,1
3909.735125117403,1.1074120220179615,1
4645.728398914603,1.703214989180171,0
3649.771115222075,2.3022795790571737,0
3515.1571481352407,1.3787849001620358,1
3356.785137129734,1.2527219850528302,1
3586.363070314139,1.1672020083847445,1
3458.583799119198,1.4443749547351417,1
4107.171678814854,0.7797139503745487,0
4288.773903123827,1.4648759648355658,0
4630.1526624828175,1.2075503415063886,0
3221.9362561450557,1.1897048930871796,1
3542.684151576803,1.430059156487475,1
3870.517372515658,1.218926685549295,1
3782.7417720776652,1.9978059653418099,0
3310.3485081063145,1.396927231548724,0
4024.015765445349,1.0339264774796322,1
3195.3780339028403,1.2217595618939072,1
4347.165345630036,2.4227415569364057,0
3443.407698083527,1.3845000859078724,1
4098.545925651844,1.325986801941522,0
3363.5322691316965,1.0771113210417753,1
5697.1224493006275,1.8147026891429314,0
4069.2336065295685,1.0248330673098098,1
3054.721671427671,1.6267369551139468,0
3526.937417683526,0.9046615286375874,1
4945.918406728074,1.8363621200651097,0
4118.363022574635,1.4010691577685521,1
3704.7047624351494,1.0242518479023657,1
3794.788279681531,1.384533326347618,1
5954.417792297296,2.41415360340297,0
2641.7480477726563,0.42355038743679896,0
4727.727582310352,2.5565465078882355,0
4679.6861344461495,1.3984099972429949,0
3695.1849050664014,1.1605663756187599,1
3920.351882230893,1.3081703043818371,1
5031.535336717877,0.5760276187332736,0
3661.025455515833,1.1177569055264098,1
3896.4661913805703,2.116660257374814,0
3895.532500382865,1.081365092749867,1
3387.3980665075705,1.2906772989533049,1
